Leaf_Feature,Coefficient
gbdt_leaf_12_23,0.3048119707115882
gbdt_leaf_8_48,0.30454200625769584
gbdt_leaf_29_2,0.3042622719108999
gbdt_leaf_1_58,-0.30370048448389064
gbdt_leaf_27_45,-0.30365282500955076
gbdt_leaf_8_41,-0.30363820593757623
gbdt_leaf_10_50,-0.30363820593757623
gbdt_leaf_31_43,-0.3031226826855437
gbdt_leaf_23_63,0.3031088824452807
gbdt_leaf_2_46,0.30309701983994697
gbdt_leaf_27_46,0.3030154208855911
gbdt_leaf_22_35,-0.30275341076581047
gbdt_leaf_26_24,0.3014498189971014
gbdt_leaf_17_35,-0.30125669318247034
gbdt_leaf_14_42,-0.30038203884577647
gbdt_leaf_30_62,-0.30022282485122087
gbdt_leaf_26_6,-0.3001919597820524
gbdt_leaf_26_8,0.29953091628518613
gbdt_leaf_23_9,-0.2994281715109201
gbdt_leaf_10_61,-0.29837563463324573
gbdt_leaf_2_31,-0.29750958805405153
gbdt_leaf_12_34,0.2963710574417018
gbdt_leaf_31_24,-0.29610128932298163
gbdt_leaf_17_34,0.2960231504042554
gbdt_leaf_3_29,-0.29573295906520036
gbdt_leaf_10_49,0.2957091197112069
gbdt_leaf_0_34,0.2954004769307255
gbdt_leaf_13_50,0.29537753129488525
gbdt_leaf_25_11,0.2953443995842396
gbdt_leaf_29_16,-0.29524690138470705
gbdt_leaf_26_25,0.2951333757892234
gbdt_leaf_28_24,0.2948903077357306
gbdt_leaf_24_31,0.2946538626244417
gbdt_leaf_16_45,-0.29336574197372733
gbdt_leaf_21_42,-0.29333471052863686
gbdt_leaf_28_48,-0.29323050087875113
gbdt_leaf_22_26,-0.2932178268861951
gbdt_leaf_24_50,-0.29215505855547386
gbdt_leaf_22_34,0.291325734651776
gbdt_leaf_28_46,-0.2912205110274621
gbdt_leaf_29_50,0.2904068254707205
gbdt_leaf_27_20,-0.2900286659666478
gbdt_leaf_25_41,0.2899697307623874
gbdt_leaf_9_49,0.2898901809832085
gbdt_leaf_7_49,0.289826189855516
gbdt_leaf_31_11,0.2891321376555422
gbdt_leaf_4_52,-0.28905039122984855
gbdt_leaf_27_21,-0.2887671732052554
gbdt_leaf_30_30,-0.2886673037615564
gbdt_leaf_26_41,-0.28808236519786423
gbdt_leaf_23_36,-0.28728067312211103
gbdt_leaf_21_45,-0.28715687448944416
gbdt_leaf_12_61,-0.2871009522758567
gbdt_leaf_30_11,0.286283844134435
gbdt_leaf_15_10,0.2857612952657566
gbdt_leaf_14_48,-0.28531999303604927
gbdt_leaf_9_56,-0.2847744526319447
gbdt_leaf_21_15,0.2845125104974701
gbdt_leaf_29_5,-0.28391744541182923
gbdt_leaf_24_38,-0.2838349180046603
gbdt_leaf_22_48,0.28350545442973174
gbdt_leaf_22_59,-0.2820711141569445
gbdt_leaf_31_3,0.28155376246489994
gbdt_leaf_14_23,0.2815409396932815
gbdt_leaf_10_37,0.28081931503587715
gbdt_leaf_22_16,-0.2807507248309788
gbdt_leaf_6_58,0.2806943603904537
gbdt_leaf_10_12,-0.280481329327121
gbdt_leaf_24_9,0.280194731071933
gbdt_leaf_21_46,0.2796445246688051
gbdt_leaf_9_10,-0.27958080502441857
gbdt_leaf_18_32,-0.27947311834056393
gbdt_leaf_8_34,-0.278922372372803
gbdt_leaf_30_4,0.278750491179375
gbdt_leaf_12_3,-0.27802201992365827
gbdt_leaf_26_59,0.2778250914795865
gbdt_leaf_2_8,0.27751923117962124
gbdt_leaf_8_16,-0.2774761828702717
gbdt_leaf_18_56,0.276969235782879
gbdt_leaf_5_19,0.2769662353358129
gbdt_leaf_2_61,0.276892057168073
gbdt_leaf_3_25,-0.2768835196995891
gbdt_leaf_2_23,-0.2768835196995891
gbdt_leaf_22_60,-0.2766259701248055
gbdt_leaf_12_14,-0.2763775732242165
gbdt_leaf_28_39,-0.276194697456745
gbdt_leaf_26_40,-0.27603559598306054
gbdt_leaf_30_46,0.2758973984303159
gbdt_leaf_27_24,0.27571739786914984
gbdt_leaf_14_24,0.2755567453269991
gbdt_leaf_16_5,0.2745433660969101
gbdt_leaf_13_7,0.2745433660969101
gbdt_leaf_14_5,0.2745433660969101
gbdt_leaf_17_53,0.27422598444652885
gbdt_leaf_0_39,-0.27418970292114536
gbdt_leaf_16_61,-0.27406682582991343
gbdt_leaf_27_0,0.2737219357669586
gbdt_leaf_19_21,0.27318899952442904
gbdt_leaf_11_9,0.27306355556432216
gbdt_leaf_10_43,-0.273003769537397
gbdt_leaf_1_17,-0.27295848778502024
gbdt_leaf_2_6,0.2728862986299964
gbdt_leaf_15_27,0.272837139649033
gbdt_leaf_17_52,-0.2720690855307716
gbdt_leaf_25_12,0.2719523894589481
gbdt_leaf_18_15,0.27181321416602644
gbdt_leaf_25_21,-0.27135684981131075
gbdt_leaf_21_55,-0.2712799618830441
gbdt_leaf_16_26,0.27123256814895647
gbdt_leaf_25_30,-0.2709624938063132
gbdt_leaf_9_19,-0.27084351938077966
gbdt_leaf_8_45,0.27068895969749285
gbdt_leaf_23_25,-0.2706295349312373
gbdt_leaf_9_32,0.2705036590736045
gbdt_leaf_20_58,-0.2704154029869652
gbdt_leaf_5_25,0.27017553940624345
gbdt_leaf_15_30,-0.2701634122099252
gbdt_leaf_1_48,0.2695789698534742
gbdt_leaf_21_18,-0.26927500222548667
gbdt_leaf_17_55,-0.2691368103694912
gbdt_leaf_26_46,0.26906522481189304
gbdt_leaf_17_47,-0.26728324556428806
gbdt_leaf_19_52,0.26674962584975437
gbdt_leaf_14_36,0.26635477185146955
gbdt_leaf_19_53,0.2660897328228209
gbdt_leaf_4_22,-0.2660759593465608
gbdt_leaf_1_45,0.2660466937289828
gbdt_leaf_29_11,0.2658205878124641
gbdt_leaf_28_62,-0.2657902883923633
gbdt_leaf_24_23,0.2657387434127473
gbdt_leaf_22_8,-0.26527552862870896
gbdt_leaf_23_5,0.2650684628464105
gbdt_leaf_18_42,-0.2648477035773198
gbdt_leaf_29_12,0.26479392294982423
gbdt_leaf_1_37,0.2645818847936063
gbdt_leaf_18_4,0.2642052067642082
gbdt_leaf_19_10,-0.263980223572864
gbdt_leaf_14_40,0.26366857121435444
gbdt_leaf_23_47,-0.26365865055673604
gbdt_leaf_20_31,-0.2630699262716717
gbdt_leaf_18_29,-0.26283775942719734
gbdt_leaf_25_52,0.262812535200116
gbdt_leaf_30_54,-0.262473946120692
gbdt_leaf_18_50,-0.2623713576931015
gbdt_leaf_11_56,-0.2623075166961325
gbdt_leaf_17_33,0.26229099965107816
gbdt_leaf_0_48,-0.2619665385345276
gbdt_leaf_25_42,0.26178146472986985
gbdt_leaf_24_58,-0.2617162890007973
gbdt_leaf_20_34,-0.2608454014118672
gbdt_leaf_2_33,0.2605244542570625
gbdt_leaf_26_31,0.2603444666453307
gbdt_leaf_7_55,-0.2600559901043904
gbdt_leaf_0_22,-0.2599728890226301
gbdt_leaf_26_21,-0.25942269375216587
gbdt_leaf_12_13,0.2593595370740878
gbdt_leaf_1_18,-0.2590719132745211
gbdt_leaf_15_43,0.25904530324256975
gbdt_leaf_31_57,-0.2589938284300975
gbdt_leaf_12_27,-0.2589590520904425
gbdt_leaf_11_7,0.2589528635095339
gbdt_leaf_13_6,0.25874617682269063
gbdt_leaf_3_56,-0.25852423372419747
gbdt_leaf_29_56,0.2582620632072863
gbdt_leaf_21_25,-0.25792653535816207
gbdt_leaf_26_39,0.2576827000917355
gbdt_leaf_1_30,-0.25762301242101954
gbdt_leaf_28_29,0.2571400522914203
gbdt_leaf_12_42,0.25689953408091354
gbdt_leaf_19_28,-0.2567520765808428
gbdt_leaf_2_49,0.25646334687997124
gbdt_leaf_31_39,-0.2563999722946623
gbdt_leaf_24_26,-0.25614322836454706
gbdt_leaf_8_22,0.25582225567200023
gbdt_leaf_17_0,0.2554750983132875
gbdt_leaf_15_28,0.25547220951067123
gbdt_leaf_25_22,0.25532560661412906
gbdt_leaf_6_63,0.2550246057194486
gbdt_leaf_16_10,-0.2549563967866767
gbdt_leaf_2_48,0.2549486308056203
gbdt_leaf_20_24,0.2547501620711792
gbdt_leaf_20_48,0.25472100639351514
gbdt_leaf_22_22,0.2546844327744894
gbdt_leaf_25_49,0.2544923907525257
gbdt_leaf_16_48,-0.25441676257724205
gbdt_leaf_15_42,-0.2540556358969225
gbdt_leaf_31_34,-0.25368845688312647
gbdt_leaf_17_27,0.25360204447862517
gbdt_leaf_21_2,-0.2534831229736584
gbdt_leaf_13_58,-0.25325732157457703
gbdt_leaf_18_38,0.25280773971109277
gbdt_leaf_9_9,0.25183295926494803
gbdt_leaf_8_55,0.25174434686975056
gbdt_leaf_2_47,0.2513438039004405
gbdt_leaf_18_19,0.25046048636960444
gbdt_leaf_29_61,-0.2503864957997899
gbdt_leaf_4_13,-0.2503407647785359
gbdt_leaf_9_16,-0.2503407647785359
gbdt_leaf_6_4,-0.2502476037620004
