timestamp,capital,portfolio_value,positions
2025-11-03T14:55:47.520270,1102.989294052124,1000124.889294052,"{'1288.HK': {'shares': 0, 'avg_price': 5.9901289808932665}, '0728.HK': {'shares': 4600, 'avg_price': 5.650000095367432}, '9660.HK': {'shares': 0, 'avg_price': 9.001810344827584}, '1138.HK': {'shares': 21000, 'avg_price': 11.150333333333336}, '1088.HK': {'shares': 1500, 'avg_price': 41.128}, '0883.HK': {'shares': 2300, 'avg_price': 19.95130434782609}, '1810.HK': {'shares': 7900, 'avg_price': 45.0}}"
2025-11-03T16:01:26.075628,643.1892940521357,1000005.1892940521,"{'0728.HK': {'shares': 4600, 'avg_price': 5.650000095367432}, '1138.HK': {'shares': 21000, 'avg_price': 11.150333333333336}, '1088.HK': {'shares': 1500, 'avg_price': 41.128}, '0883.HK': {'shares': 2300, 'avg_price': 19.95130434782609}, '1810.HK': {'shares': 7900, 'avg_price': 45.0}, '2533.HK': {'shares': 11600, 'avg_price': 24.08}}"
2025-11-04T09:44:41.204412,581033.1892940521,999735.1892940521,"{'1138.HK': {'shares': 0, 'avg_price': 11.150333333333336}, '1088.HK': {'shares': 0, 'avg_price': 41.128}, '0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '1347.HK': {'shares': 0, 'avg_price': 80.4, 'stop_loss_price': 75.0}}"
2025-11-04T10:08:38.704190,1993.1892940520775,994929.1892940521,"{'1138.HK': {'shares': 0, 'avg_price': 11.150333333333336}, '1088.HK': {'shares': 0, 'avg_price': 41.128}, '0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '2533.HK': {'shares': 0, 'avg_price': 23.557142857142857, 'stop_loss_price': 21.5}}"
2025-11-04T11:03:47.838658,55033.18929405211,966967.1892940521,"{'1088.HK': {'shares': 0, 'avg_price': 41.128}, '0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '2533.HK': {'shares': 0, 'avg_price': 23.557142857142857, 'stop_loss_price': 21.5}}"
2025-11-04T11:56:01.306049,181.18929405207746,964321.1892940521,"{'1088.HK': {'shares': 0, 'avg_price': 41.128}, '0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '0981.HK': {'shares': 0, 'avg_price': nan, 'stop_loss_price': 70.0}}"
2025-11-04T13:31:36.088401,181.18929405207746,960511.1892940521,"{'1088.HK': {'shares': 0, 'avg_price': 41.128}, '0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '0981.HK': {'shares': 0, 'avg_price': nan, 'stop_loss_price': 70.0}, '1138.HK': {'shares': 0, 'avg_price': nan, 'stop_loss_price': 9.9}}"
2025-11-04T14:38:30.829685,181.18929405207746,952831.1892940521,"{'1088.HK': {'shares': 0, 'avg_price': 41.128}, '0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '0981.HK': {'shares': 0, 'avg_price': nan, 'stop_loss_price': 70.0}, '1138.HK': {'shares': 0, 'avg_price': nan, 'stop_loss_price': 9.9}, '1810.HK': {'shares': 0, 'avg_price': 43.38, 'stop_loss_price': 41.5}}"
2025-11-04T15:03:06.267883,181.18929405207746,951061.1892940521,"{'1088.HK': {'shares': 0, 'avg_price': 41.128}, '0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '0981.HK': {'shares': 0, 'avg_price': nan, 'stop_loss_price': 70.0}, '1138.HK': {'shares': 0, 'avg_price': nan, 'stop_loss_price': 9.9}, '1810.HK': {'shares': 0, 'avg_price': 43.38, 'stop_loss_price': 41.5}}"
2025-11-04T16:04:03.210571,1651.189294052063,946591.1892940521,"{'0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '0981.HK': {'shares': 0, 'avg_price': nan, 'stop_loss_price': 70.0}, '1138.HK': {'shares': 0, 'avg_price': nan, 'stop_loss_price': 9.9}, '1810.HK': {'shares': 0, 'avg_price': 43.38, 'stop_loss_price': 41.5}, '2533.HK': {'shares': 2700, 'avg_price': 22.6, 'stop_loss_price': 9.5}}"
2025-11-05T10:58:34.113878,1651.189294052063,944791.1892940522,"{'0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '2533.HK': {'shares': 0, 'avg_price': 22.6, 'stop_loss_price': 9.5}}"
2025-11-05T11:25:34.548990,1651.189294052063,947617.1892940521,"{'0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '2533.HK': {'shares': 0, 'avg_price': 22.6, 'stop_loss_price': 9.5}}"
2025-11-05T13:27:42.295863,1651.189294052063,951259.189294052,"{'0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '2533.HK': {'shares': 0, 'avg_price': 22.6, 'stop_loss_price': 9.5}}"
2025-11-05T14:04:55.275122,433.1892940520629,951151.189294052,"{'0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '2533.HK': {'shares': 0, 'avg_price': 22.6, 'stop_loss_price': 9.5}, '1288.HK': {'shares': 0, 'avg_price': 6.09, 'stop_loss_price': 5.95}}"
2025-11-05T14:31:53.853540,115.18929405205563,951502.189294052,"{'0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '1288.HK': {'shares': 0, 'avg_price': 6.09, 'stop_loss_price': 5.95}, '9660.HK': {'shares': 0, 'avg_price': 8.38, 'stop_loss_price': 7.9}}"
2025-11-05T15:26:56.619142,472.18929405205563,950338.1892940521,"{'0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '1288.HK': {'shares': 0, 'avg_price': 6.09, 'stop_loss_price': 5.95}}"
2025-11-05T15:52:48.272776,224.18929405204108,950442.1892940521,"{'0883.HK': {'shares': 43500, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '9660.HK': {'shares': 7600, 'avg_price': 8.38, 'stop_loss_price': 7.9}}"
2025-11-06T09:49:52.129689,2044.1892940520484,954184.1892940521,"{'0883.HK': {'shares': 0, 'avg_price': 20.67641379310345, 'stop_loss_price': 19.8}, '3690.HK': {'shares': 0, 'avg_price': 102.63333333333334, 'stop_loss_price': 92.61}}"
2025-11-06T10:54:29.032041,774664.1892940522,960064.1892940522,"{'3690.HK': {'shares': 0, 'avg_price': 102.63333333333334, 'stop_loss_price': 92.61}}"
2025-11-06T11:50:56.356537,541079.1892940522,960964.1892940522,"{'3690.HK': {'shares': 0, 'avg_price': 102.63333333333334, 'stop_loss_price': 92.61}, '0981.HK': {'shares': 0, 'avg_price': 75.35, 'stop_loss_price': 72.5}}"
2025-11-06T13:34:55.795915,541079.1892940522,960194.1892940522,"{'3690.HK': {'shares': 0, 'avg_price': 102.63333333333334, 'stop_loss_price': 92.61}, '0981.HK': {'shares': 0, 'avg_price': 75.35, 'stop_loss_price': 72.5}}"
2025-11-06T14:38:34.191844,769281.1892940522,960969.1892940522,"{'2533.HK': {'shares': 0, 'avg_price': 22.82, 'stop_loss_price': 21.38}}"
2025-11-06T15:38:43.578966,637.1892940521939,963409.1892940522,"{'3690.HK': {'shares': 9300, 'avg_price': 103.2, 'stop_loss_price': 95.0}, '0883.HK': {'shares': 100, 'avg_price': 20.84, 'stop_loss_price': 19.8}}"
2025-11-07T09:59:13.212599,569.1892940521939,947627.1892940522,"{'3690.HK': {'shares': 0, 'avg_price': 103.2, 'stop_loss_price': 95.0}, '1138.HK': {'shares': 0, 'avg_price': 10.89, 'stop_loss_price': 10.4}}"
2025-11-07T11:03:18.757138,2711.189294052194,944801.1892940522,"{'3690.HK': {'shares': 0, 'avg_price': 103.2, 'stop_loss_price': 95.0}}"
2025-11-07T11:29:28.006097,383.1892940521939,940151.1892940522,"{'3690.HK': {'shares': 0, 'avg_price': 103.2, 'stop_loss_price': 95.0}, '0728.HK': {'shares': 15900, 'avg_price': 5.86874213836478, 'stop_loss_price': 5.6}}"
2025-11-07T12:08:35.418136,81833.1892940522,942011.1892940522,"{'0728.HK': {'shares': 15900, 'avg_price': 5.86874213836478, 'stop_loss_price': 5.6}, '6682.HK': {'shares': 0, 'avg_price': 49.02}}"
2025-11-07T14:53:06.452862,475570.1892940522,938531.1892940522,"{'0728.HK': {'shares': 15900, 'avg_price': 5.86874213836478, 'stop_loss_price': 5.6}, '0883.HK': {'shares': 0, 'avg_price': 21.16, 'stop_loss_price': 20.0}, '3690.HK': {'shares': 1800, 'avg_price': 101.9, 'stop_loss_price': 97.0}}"
2025-11-07T15:39:06.448899,495739.1892940522,938347.1892940522,"{'0728.HK': {'shares': 15900, 'avg_price': 5.86874213836478, 'stop_loss_price': 5.6}, '3690.HK': {'shares': 1800, 'avg_price': 101.9, 'stop_loss_price': 97.0}, '1347.HK': {'shares': 2100, 'avg_price': 79.15, 'stop_loss_price': 75.0}}"
2025-11-10T09:36:42.781431,144269.1892940522,941377.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1347.HK': {'shares': 0, 'avg_price': 79.15, 'stop_loss_price': 75.0}, '0883.HK': {'shares': 8500, 'avg_price': 21.4, 'stop_loss_price': 20.0}, '1299.HK': {'shares': 0, 'avg_price': 81.45, 'stop_loss_price': 78.0}, '9660.HK': {'shares': 0, 'avg_price': 8.34, 'stop_loss_price': 38.5}}"
2025-11-10T10:18:07.481540,416789.1892940522,933798.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '0883.HK': {'shares': 8500, 'avg_price': 21.4, 'stop_loss_price': 20.0}, '1299.HK': {'shares': 0, 'avg_price': 81.45, 'stop_loss_price': 78.0}}"
2025-11-10T11:04:08.590297,577989.1892940522,933408.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '0883.HK': {'shares': 8500, 'avg_price': 21.4, 'stop_loss_price': 20.0}}"
2025-11-10T11:47:01.781775,414789.1892940522,934173.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '0883.HK': {'shares': 8500, 'avg_price': 21.4, 'stop_loss_price': 20.0}, '1398.HK': {'shares': 25500, 'avg_price': 6.4, 'stop_loss_price': 6.0}}"
2025-11-10T13:51:15.821073,294221.1892940522,936808.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '0883.HK': {'shares': 8500, 'avg_price': 21.4, 'stop_loss_price': 20.0}, '1398.HK': {'shares': 25500, 'avg_price': 6.4, 'stop_loss_price': 6.0}, '1088.HK': {'shares': 2900, 'avg_price': 43.06344827586207, 'stop_loss_price': 40.5}}"
2025-11-10T14:16:04.895734,178125.1892940522,937139.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '0883.HK': {'shares': 8500, 'avg_price': 21.4, 'stop_loss_price': 20.0}, '1398.HK': {'shares': 25500, 'avg_price': 6.4, 'stop_loss_price': 6.0}, '1088.HK': {'shares': 2900, 'avg_price': 43.06344827586207, 'stop_loss_price': 40.5}, '0939.HK': {'shares': 13500, 'avg_price': 8.28, 'stop_loss_price': 7.9}}"
2025-11-10T15:03:34.944869,173163.1892940522,938179.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '0883.HK': {'shares': 8500, 'avg_price': 21.4, 'stop_loss_price': 20.0}, '1398.HK': {'shares': 25500, 'avg_price': 6.4, 'stop_loss_price': 6.0}, '1088.HK': {'shares': 3200, 'avg_price': 43.100625, 'stop_loss_price': 40.5}, '0939.HK': {'shares': 17000, 'avg_price': 8.281352941176468, 'stop_loss_price': 7.8}}"
2025-11-10T15:58:42.315582,136084.1892940522,941267.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '0883.HK': {'shares': 8500, 'avg_price': 21.4, 'stop_loss_price': 20.0}, '1398.HK': {'shares': 25500, 'avg_price': 6.4, 'stop_loss_price': 6.0}, '1088.HK': {'shares': 3200, 'avg_price': 43.100625, 'stop_loss_price': 40.5}, '0939.HK': {'shares': 17000, 'avg_price': 8.281352941176468, 'stop_loss_price': 7.8}}"
2025-11-11T09:36:22.648936,454.1892940521939,941613.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0939.HK': {'shares': 17000, 'avg_price': 8.281352941176468, 'stop_loss_price': 7.8}, '1299.HK': {'shares': 0, 'avg_price': 82.85, 'stop_loss_price': 78.5}, '0005.HK': {'shares': 1200, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 22800, 'avg_price': 6.17, 'stop_loss_price': 5.95}}"
2025-11-11T09:57:20.980750,454.1892940521939,941127.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0939.HK': {'shares': 17000, 'avg_price': 8.281352941176468, 'stop_loss_price': 7.8}, '1299.HK': {'shares': 0, 'avg_price': 82.85, 'stop_loss_price': 78.5}, '0005.HK': {'shares': 1200, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 22800, 'avg_price': 6.17, 'stop_loss_price': 5.95}}"
2025-11-11T10:53:41.475267,454.1892940521939,938856.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0939.HK': {'shares': 17000, 'avg_price': 8.281352941176468, 'stop_loss_price': 7.8}, '1299.HK': {'shares': 0, 'avg_price': 82.85, 'stop_loss_price': 78.5}, '0005.HK': {'shares': 1200, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 22800, 'avg_price': 6.17, 'stop_loss_price': 5.95}}"
2025-11-11T11:50:51.249659,41.18929405219387,938431.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0939.HK': {'shares': 17000, 'avg_price': 8.281352941176468, 'stop_loss_price': 7.8}, '0005.HK': {'shares': 1200, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 22800, 'avg_price': 6.17, 'stop_loss_price': 5.95}, '0883.HK': {'shares': 6300, 'avg_price': 22.26, 'stop_loss_price': 20.0}}"
2025-11-11T13:41:23.670091,41.18929405219387,941699.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0939.HK': {'shares': 0, 'avg_price': 8.281352941176468, 'stop_loss_price': 7.8}, '0005.HK': {'shares': 1200, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 22800, 'avg_price': 6.17, 'stop_loss_price': 5.95}, '0883.HK': {'shares': 6300, 'avg_price': 22.26, 'stop_loss_price': 20.0}}"
2025-11-11T13:59:36.243806,41.18929405219387,940273.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0939.HK': {'shares': 0, 'avg_price': 8.281352941176468, 'stop_loss_price': 7.8}, '0005.HK': {'shares': 1200, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 22800, 'avg_price': 6.17, 'stop_loss_price': 5.95}, '0883.HK': {'shares': 6300, 'avg_price': 22.26, 'stop_loss_price': 20.0}}"
2025-11-11T14:46:55.397310,41.18929405219387,940865.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0939.HK': {'shares': 0, 'avg_price': 8.281352941176468, 'stop_loss_price': 7.8}, '0005.HK': {'shares': 1200, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 22800, 'avg_price': 6.17, 'stop_loss_price': 5.95}, '0883.HK': {'shares': 6300, 'avg_price': 22.26, 'stop_loss_price': 20.0}}"
2025-11-11T15:45:06.580028,906.1892940521939,943297.1892940522,"{'0728.HK': {'shares': 28900, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0005.HK': {'shares': 1200, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 22800, 'avg_price': 6.17, 'stop_loss_price': 5.95}, '0883.HK': {'shares': 6300, 'avg_price': 22.26, 'stop_loss_price': 20.0}, '3968.HK': {'shares': 2300, 'avg_price': 52.05, 'stop_loss_price': 49.0}, '1138.HK': {'shares': 2000, 'avg_price': 10.43, 'stop_loss_price': 9.8}}"
2025-11-12T10:05:00.642228,330.1892940521939,954995.1892940522,"{'0728.HK': {'shares': 0, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0005.HK': {'shares': 0, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '3968.HK': {'shares': 0, 'avg_price': 52.05, 'stop_loss_price': 49.0}}"
2025-11-12T10:29:20.506805,330.1892940521939,956941.1892940522,"{'0728.HK': {'shares': 0, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0005.HK': {'shares': 0, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '3968.HK': {'shares': 0, 'avg_price': 52.05, 'stop_loss_price': 49.0}}"
2025-11-12T10:51:30.020153,330.1892940521939,956172.1892940522,"{'0728.HK': {'shares': 0, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0005.HK': {'shares': 0, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '3968.HK': {'shares': 0, 'avg_price': 52.05, 'stop_loss_price': 49.0}}"
2025-11-12T11:18:39.722799,330.1892940521939,955197.1892940522,"{'0728.HK': {'shares': 0, 'avg_price': 5.891799307958477, 'stop_loss_price': 5.5}, '1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0005.HK': {'shares': 0, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '3968.HK': {'shares': 0, 'avg_price': 52.05, 'stop_loss_price': 49.0}}"
2025-11-12T13:06:52.509132,169395.1892940522,951817.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0005.HK': {'shares': 0, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '3968.HK': {'shares': 0, 'avg_price': 52.05, 'stop_loss_price': 49.0}}"
2025-11-12T13:47:19.369402,43170.18929405218,950417.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '0005.HK': {'shares': 0, 'avg_price': 112.1, 'stop_loss_price': 106.0}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '3968.HK': {'shares': 0, 'avg_price': 52.05, 'stop_loss_price': 49.0}, '1299.HK': {'shares': 0, 'avg_price': 84.15, 'stop_loss_price': 80.0}}"
2025-11-12T14:05:57.921137,225483.1892940522,950883.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '3968.HK': {'shares': 0, 'avg_price': 52.05, 'stop_loss_price': 49.0}, '1138.HK': {'shares': 0, 'avg_price': 10.41, 'stop_loss_price': 10.0}}"
2025-11-12T14:26:50.763782,298896.1892940522,950051.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '1088.HK': {'shares': 0, 'avg_price': 43.54, 'stop_loss_price': 40.5}}"
2025-11-12T14:56:58.119003,223026.1892940522,951428.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '1088.HK': {'shares': 0, 'avg_price': 43.54, 'stop_loss_price': 40.5}, '1299.HK': {'shares': 0, 'avg_price': 84.3, 'stop_loss_price': 80.0}}"
2025-11-12T15:45:24.391013,298581.1892940522,952854.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '1088.HK': {'shares': 0, 'avg_price': 43.54, 'stop_loss_price': 40.5}}"
2025-11-13T10:06:46.430907,237945.1892940522,944042.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '1299.HK': {'shares': 0, 'avg_price': 84.8, 'stop_loss_price': 80.0}, '2269.HK': {'shares': 0, 'avg_price': 34.24, 'stop_loss_price': 31.5}}"
2025-11-13T10:42:14.634644,504.1892940521939,943089.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '1299.HK': {'shares': 0, 'avg_price': 84.8, 'stop_loss_price': 80.0}, '0939.HK': {'shares': 16900, 'avg_price': 8.37, 'stop_loss_price': 7.9}, '1088.HK': {'shares': 0, 'avg_price': 42.9, 'stop_loss_price': 40.5}, '1138.HK': {'shares': 0, 'avg_price': 10.844903846153846, 'stop_loss_price': 10.0}}"
2025-11-13T11:09:22.046910,199514.1892940522,941774.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0883.HK': {'shares': 0, 'avg_price': 22.3525, 'stop_loss_price': 21.5}, '0939.HK': {'shares': 16900, 'avg_price': 8.37, 'stop_loss_price': 7.9}, '1138.HK': {'shares': 0, 'avg_price': 10.844903846153846, 'stop_loss_price': 10.0}, '1330.HK': {'shares': 0, 'avg_price': 5.65, 'stop_loss_price': 5.3}}"
2025-11-13T11:30:36.745415,141199.1892940522,940672.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0939.HK': {'shares': 16900, 'avg_price': 8.37, 'stop_loss_price': 7.9}, '1138.HK': {'shares': 0, 'avg_price': 10.844903846153846, 'stop_loss_price': 10.0}, '1330.HK': {'shares': 0, 'avg_price': 5.65, 'stop_loss_price': 5.3}, '1299.HK': {'shares': 2200, 'avg_price': 84.05, 'stop_loss_price': 80.0}}"
2025-11-13T14:02:17.919652,71908.1892940522,944500.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0939.HK': {'shares': 16900, 'avg_price': 8.37, 'stop_loss_price': 7.9}, '1299.HK': {'shares': 2200, 'avg_price': 84.05, 'stop_loss_price': 80.0}, '3968.HK': {'shares': 2100, 'avg_price': 52.2, 'stop_loss_price': 50.0}, '2269.HK': {'shares': 2200, 'avg_price': 34.3, 'stop_loss_price': 32.0}}"
2025-11-13T14:51:35.404586,172.18929405219387,947530.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0939.HK': {'shares': 16900, 'avg_price': 8.37, 'stop_loss_price': 7.9}, '1299.HK': {'shares': 2200, 'avg_price': 84.05, 'stop_loss_price': 80.0}, '3968.HK': {'shares': 2100, 'avg_price': 52.2, 'stop_loss_price': 50.0}, '2269.HK': {'shares': 2200, 'avg_price': 34.3, 'stop_loss_price': 32.0}, '1138.HK': {'shares': 6400, 'avg_price': 11.11, 'stop_loss_price': 10.2}}"
2025-11-13T15:23:56.764685,172.18929405219387,943801.1892940522,"{'1398.HK': {'shares': 32800, 'avg_price': 6.415579268292683, 'stop_loss_price': 6.15}, '1288.HK': {'shares': 23000, 'avg_price': 6.1714782608695655, 'stop_loss_price': 6.0}, '0939.HK': {'shares': 16900, 'avg_price': 8.37, 'stop_loss_price': 7.9}, '1299.HK': {'shares': 2200, 'avg_price': 84.05, 'stop_loss_price': 80.0}, '3968.HK': {'shares': 2100, 'avg_price': 52.2, 'stop_loss_price': 50.0}, '2269.HK': {'shares': 2200, 'avg_price': 34.3, 'stop_loss_price': 32.0}, '1138.HK': {'shares': 6400, 'avg_price': 11.11, 'stop_loss_price': 10.2}}"
